post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label
IG0024355,10,creator,4542,image,Photography,Home Feed,0,24-09-2025,15,Wednesday,995,30,46,0,12450,15901,6.74,468,130,6,viral
IG0024356,5,creator,10739,reel,Music,Reels Feed,0,17-03-2025,11,Monday,151,3,6,0,8516,10254,1.56,110,117,4,low
IG0024357,12,creator,13798,image,Technology,Profile,0,07-06-2025,0,Saturday,566,14,35,72,8283,11117,6.18,906,123,7,viral
IG0024358,1,creator,9461,reel,Fashion,Reels Feed,1,27-04-2025,21,Sunday,226,8,11,32,3492,4806,5.76,583,141,8,high
IG0024359,9,creator,6916,carousel,Comedy,Reels Feed,0,19-03-2025,14,Wednesday,122,2,7,18,2000,2966,5.02,375,130,8,high
IG0024360,13,creator,5824,carousel,Music,Profile,1,21-04-2025,0,Monday,292,11,13,51,5036,7306,5.02,945,126,10,high
IG0024361,19,creator,3447,image,Food,Profile,1,09-08-2025,12,Saturday,561,18,26,76,12443,15700,4.34,240,136,13,high
IG0024362,7,creator,3551,carousel,Technology,Reels Feed,0,11-07-2025,15,Friday,156,10,6,25,4829,6693,2.94,236,137,8,medium
IG0024363,16,creator,9696,image,Photography,Hashtags,0,02-11-2025,18,Sunday,263,8,15,32,6301,9735,3.27,470,115,7,medium
IG0024364,8,brand,15986,reel,Beauty,Home Feed,0,20-11-2024,9,Wednesday,128,4,7,19,3539,5417,2.92,545,127,8,medium
IG0024365,19,creator,3447,image,Photography,Home Feed,1,04-10-2025,4,Saturday,292,5,17,36,4851,5496,6.37,922,137,5,viral
IG0024366,7,brand,3551,carousel,Photography,Explore,0,26-10-2025,14,Sunday,354,20,17,56,14929,17797,2.51,270,131,13,medium
IG0024367,4,creator,4972,carousel,Food,Profile,0,26-05-2025,18,Monday,777,24,36,118,11432,12946,7.38,857,119,4,viral
IG0024368,10,creator,4542,image,Technology,Profile,0,27-01-2025,17,Monday,0,2,6,26,2751,3350,1.01,264,103,6,viral
IG0024369,1,creator,9461,carousel,Technology,Home Feed,1,23-03-2025,15,Sunday,244,10,15,31,4757,6741,4.45,135,107,6,high
IG0024370,17,creator,15923,image,Fitness,Reels Feed,0,22-11-2024,2,Friday,199,9,13,37,5269,5800,4.45,795,128,7,high
IG0024371,13,creator,5824,carousel,Photography,Hashtags,1,14-06-2025,6,Saturday,254,8,10,25,8785,11724,2.53,77,123,6,medium
IG0024372,19,brand,3447,reel,Comedy,Profile,0,25-12-2024,10,Wednesday,263,13,14,35,5414,7508,4.33,358,117,12,high
IG0024373,13,brand,5824,carousel,Fashion,Profile,1,07-05-2025,6,Wednesday,136,2,8,25,11587,17137,1,305,130,8,low
IG0024374,9,creator,6916,image,Fashion,Explore,1,08-05-2025,13,Thursday,144,2,4,24,13461,19625,0.89,110,132,10,low
IG0024375,5,brand,10739,carousel,Music,Home Feed,0,23-09-2025,4,Tuesday,429,13,24,63,15466,21423,2.47,229,106,10,low
IG0024376,1,creator,9461,reel,Food,Hashtags,1,03-03-2025,1,Monday,72,0,4,11,4725,7489,1.16,641,116,7,low
IG0024377,2,creator,22291,image,Photography,Explore,0,05-07-2025,12,Saturday,32,0,3,3,2841,4395,0.86,832,125,8,low
IG0024378,11,brand,9044,image,Comedy,Profile,1,23-07-2025,0,Wednesday,484,12,29,62,6080,9388,6.25,579,145,8,viral
IG0024379,4,creator,4972,carousel,Music,Home Feed,0,22-11-2024,18,Friday,416,16,18,56,8459,10797,4.69,149,111,10,high
IG0024380,9,creator,6916,image,Technology,Profile,0,08-03-2025,22,Saturday,717,0,37,112,9117,13611,6.36,249,117,3,viral
IG0024381,5,brand,10739,image,Fashion,Reels Feed,0,03-11-2025,16,Monday,64,2,3,9,5739,7854,0.99,625,120,10,low
IG0024382,5,brand,10739,reel,Travel,Hashtags,0,30-09-2025,14,Tuesday,69,3,2,7,986,1182,6.85,302,121,9,viral
IG0024383,8,creator,15986,image,Fitness,Reels Feed,0,29-01-2025,22,Wednesday,813,12,33,126,5848,6787,14.5,440,106,9,high
IG0024384,2,creator,22291,image,Comedy,Home Feed,0,23-09-2025,5,Tuesday,381,11,17,41,4860,7333,6.14,970,118,9,viral
IG0024385,7,brand,3551,reel,Music,Home Feed,1,22-10-2025,15,Wednesday,582,19,28,98,15962,22698,3.2,949,108,5,medium
IG0024386,17,brand,15923,image,Music,Home Feed,0,26-09-2025,13,Friday,21,1,0,3,1623,1889,1.32,777,114,7,low
IG0024387,11,brand,9044,image,Comedy,Hashtags,0,06-11-2025,3,Thursday,216,6,11,31,3824,4676,5.65,857,106,4,viral
IG0024388,15,brand,8167,carousel,Beauty,External,1,31-08-2025,5,Sunday,281,8,18,38,5255,6482,5.32,201,139,8,high
IG0024389,3,brand,10018,carousel,Travel,Explore,1,10-06-2025,3,Tuesday,683,21,33,96,13751,16137,5.16,906,125,7,high
IG0024390,13,creator,5824,image,Technology,Home Feed,0,02-02-2025,4,Sunday,324,11,13,0,7937,11969,2.91,694,136,5,medium
IG0024391,18,brand,7486,carousel,Fashion,Explore,1,15-06-2025,2,Sunday,264,12,9,49,3649,5822,5.74,274,122,2,viral
IG0024392,20,creator,31095,image,Photography,External,1,31-05-2025,8,Saturday,90,2,5,16,4208,4784,2.36,16,109,11,low
IG0024393,20,brand,31095,carousel,Comedy,Explore,0,12-02-2025,16,Wednesday,198,1,15,24,3649,4904,4.85,859,121,2,high
IG0024394,3,creator,10018,carousel,Food,Home Feed,0,16-10-2025,22,Thursday,96,2,4,17,2779,3569,3.33,671,113,10,medium
IG0024395,2,brand,22291,carousel,Travel,Reels Feed,0,11-09-2025,4,Thursday,75,0,4,14,3518,4973,1.87,70,118,7,low
IG0024396,5,brand,10739,reel,Fitness,External,0,14-12-2024,12,Saturday,111,4,4,15,2732,3931,3.41,855,134,5,medium
IG0024397,20,creator,31095,image,Fitness,Reels Feed,0,01-05-2025,17,Thursday,53,0,4,6,3219,3578,1.76,14,127,8,low
IG0024398,5,brand,10739,carousel,Food,Profile,0,09-02-2025,5,Sunday,1655,38,84,262,37684,44645,4.57,778,136,2,high
IG0024399,13,brand,5824,image,Travel,Home Feed,0,09-04-2025,2,Wednesday,827,18,38,124,11733,15166,6.64,79,131,7,viral
IG0024400,8,creator,15986,carousel,Music,Home Feed,1,21-12-2024,19,Saturday,73,2,7,10,2130,3193,2.88,290,130,8,medium
IG0024401,16,brand,9696,carousel,Fitness,Profile,0,15-07-2025,19,Tuesday,305,6,14,45,5892,8712,4.25,307,105,8,high
IG0024402,18,creator,7486,carousel,Music,Profile,0,07-03-2025,17,Friday,245,5,12,50,3606,4507,6.92,811,109,7,viral
IG0024403,16,creator,9696,carousel,Beauty,Hashtags,0,02-09-2025,16,Tuesday,272,9,14,48,3740,5412,6.34,192,120,7,viral
IG0024404,1,brand,9461,image,Travel,Home Feed,1,25-02-2025,18,Tuesday,462,15,0,76,6684,9191,6.02,225,109,3,viral
IG0024405,8,brand,15986,image,Comedy,Reels Feed,0,14-10-2025,14,Tuesday,56,0,1,2,1141,1523,3.87,907,108,8,medium
IG0024406,2,creator,22291,image,Photography,Profile,0,05-07-2025,11,Saturday,497,16,27,81,15150,18856,3.29,723,130,5,medium
IG0024407,5,brand,10739,carousel,Fashion,External,1,26-05-2025,10,Monday,212,6,8,36,8406,9655,2.71,290,129,5,medium
IG0024408,15,creator,8167,image,Beauty,Hashtags,0,21-11-2024,9,Thursday,45,0,0,3,3245,4273,1.12,929,114,8,low
IG0024409,14,creator,3083,reel,Music,Home Feed,0,11-01-2025,7,Saturday,143,3,6,21,5843,7435,2.33,177,113,9,low
IG0024410,3,creator,10018,reel,Travel,Hashtags,0,07-11-2025,2,Friday,22,1,1,4,1645,1891,1.48,387,105,5,low
IG0024411,7,creator,3551,carousel,Beauty,Hashtags,0,18-03-2025,0,Tuesday,254,14,10,48,4344,6795,4.8,991,107,9,high
IG0024412,4,brand,4972,carousel,Music,Explore,1,23-12-2024,19,Monday,37,1,0,3,3714,5704,0.72,968,119,10,low
IG0024413,11,brand,9044,image,Photography,Home Feed,0,19-06-2025,5,Thursday,495,15,31,64,6482,10245,5.91,377,119,7,viral
IG0024414,12,brand,13798,image,Photography,Explore,0,21-02-2025,8,Friday,108,1,3,10,2977,3427,3.56,335,126,13,medium
IG0024415,15,creator,8167,image,Food,Hashtags,0,11-03-2025,16,Tuesday,1152,34,60,179,21922,34209,4.17,797,129,9,high
IG0024416,6,creator,10034,carousel,Technology,Hashtags,1,30-06-2025,16,Monday,165,3,3,21,2792,3980,4.82,280,140,9,high
IG0024417,1,creator,9461,reel,Fitness,External,0,23-02-2025,21,Sunday,717,25,25,110,11523,16370,5.36,653,107,15,high
IG0024418,18,brand,7486,carousel,Photography,Explore,0,03-09-2025,10,Wednesday,250,7,10,36,5085,6244,4.85,762,105,6,high
IG0024419,14,creator,3083,carousel,Lifestyle,Reels Feed,0,26-06-2025,2,Thursday,282,8,17,41,10833,13140,2.65,543,114,7,medium
IG0024420,7,creator,3551,image,Photography,Reels Feed,0,28-09-2025,23,Sunday,87,0,6,27,2151,2499,4.8,430,113,10,low
IG0024421,10,brand,4542,reel,Beauty,Reels Feed,0,27-08-2025,19,Wednesday,128,4,5,15,3882,5984,2.54,962,134,6,low
IG0024422,9,creator,6916,carousel,Fashion,Explore,1,01-08-2025,14,Friday,54,5,3,7,3237,4197,1.64,299,126,8,low
IG0024423,2,creator,22291,carousel,Travel,Hashtags,0,31-12-2024,12,Tuesday,338,8,13,65,4421,5585,7.59,299,129,5,viral
IG0024424,8,creator,15986,carousel,Beauty,Profile,0,27-02-2025,12,Thursday,60,2,3,7,2546,3103,2.32,350,116,6,low
IG0024425,1,creator,9461,carousel,Technology,External,1,08-07-2025,8,Tuesday,646,14,31,84,8230,11553,6.71,85,101,9,viral
IG0024426,20,creator,31095,carousel,Photography,External,0,11-01-2025,5,Saturday,87,0,4,10,1762,2317,4.36,890,130,8,high
IG0024427,2,brand,22291,image,Comedy,Profile,0,14-12-2024,17,Saturday,387,6,17,68,4854,5696,8.39,219,111,11,viral
IG0024428,7,brand,3551,reel,Travel,Reels Feed,1,09-09-2025,16,Tuesday,247,10,17,31,3662,5051,6.04,611,114,7,viral
IG0024429,16,creator,9696,reel,Beauty,External,0,02-06-2025,9,Monday,262,13,16,41,4026,5006,6.63,143,119,10,viral
IG0024430,4,creator,4972,image,Lifestyle,Hashtags,0,28-04-2025,1,Monday,108,3,0,15,2602,3733,3.38,1000,139,5,low
IG0024431,17,creator,15923,carousel,Fashion,Profile,0,17-02-2025,0,Monday,108,4,11,16,2267,3187,4.36,286,124,13,high
IG0024432,4,creator,4972,carousel,Fitness,Hashtags,0,01-04-2025,13,Tuesday,173,3,5,20,6474,7791,2.58,581,121,7,low
IG0024433,3,creator,10018,carousel,Travel,Profile,0,28-03-2025,7,Friday,57,0,2,8,1925,2332,2.87,876,105,10,medium
IG0024434,9,creator,6916,carousel,Technology,External,0,19-06-2025,17,Thursday,50,1,1,7,3448,4971,1.19,249,118,5,low
IG0024435,15,creator,8167,reel,Comedy,External,0,10-10-2025,8,Friday,92,3,6,14,3115,3830,3,87,124,7,medium
IG0024436,20,creator,31095,reel,Lifestyle,Home Feed,1,17-08-2025,14,Sunday,181,6,9,30,5679,8968,2.52,131,122,8,low
IG0024437,3,creator,10018,image,Fitness,Profile,0,27-08-2025,9,Wednesday,761,18,45,115,9634,11202,8.38,322,114,14,viral
IG0024438,12,brand,13798,image,Music,External,0,08-10-2025,5,Wednesday,176,4,14,26,2547,3130,7.03,640,140,6,viral
IG0024439,15,creator,8167,image,Fashion,Home Feed,0,08-10-2025,7,Wednesday,216,4,11,40,5279,7704,3.52,676,110,10,medium
IG0024440,20,creator,31095,image,Fitness,Reels Feed,0,31-05-2025,9,Saturday,44,0,2,4,3584,4321,1.16,182,108,7,low
IG0024441,8,brand,15986,carousel,Photography,Home Feed,1,29-08-2025,18,Friday,0,10,15,48,5536,7836,0.93,875,131,17,high
IG0024442,12,creator,13798,image,Food,Explore,0,30-09-2025,10,Tuesday,653,13,39,103,14886,18767,4.31,793,136,9,high
IG0024443,13,brand,5824,carousel,Comedy,External,1,02-12-2024,12,Monday,148,3,9,35,3740,4128,4.72,148,94,7,high
IG0024444,15,creator,8167,carousel,Lifestyle,Explore,0,10-11-2025,9,Monday,28,0,3,4,1276,1629,2.15,463,126,13,low
IG0024445,11,creator,9044,image,Fitness,Hashtags,0,30-03-2025,14,Sunday,124,7,5,21,3000,3664,4.28,700,110,6,high
IG0024446,17,creator,15923,carousel,Food,Reels Feed,0,21-12-2024,4,Saturday,132,7,12,16,9486,13716,1.22,6,128,14,low
IG0024447,12,creator,13798,carousel,Fitness,Home Feed,0,02-09-2025,13,Tuesday,41,3,3,5,4121,6202,0.84,397,122,6,low
IG0024448,20,creator,31095,reel,Beauty,Reels Feed,1,14-05-2025,14,Wednesday,26,0,2,4,1945,2205,1.45,926,118,7,low
IG0024449,18,brand,7486,image,Music,Explore,1,10-08-2025,8,Sunday,354,7,24,69,7473,8663,5.24,316,121,5,high
IG0024450,16,creator,9696,carousel,Fashion,Hashtags,0,29-12-2024,9,Sunday,369,7,15,57,5776,7824,5.73,858,108,11,viral
IG0024451,3,creator,10018,reel,Music,Home Feed,0,12-03-2025,7,Wednesday,47,1,1,8,2210,2648,2.15,49,135,11,low
IG0024452,9,creator,6916,image,Beauty,Home Feed,0,03-12-2024,11,Tuesday,1208,30,56,181,17294,21784,6.77,251,135,6,viral
IG0024453,7,brand,3551,image,Fitness,Hashtags,1,26-08-2025,12,Tuesday,317,14,21,40,3979,4925,7.96,64,120,9,viral
IG0024454,19,brand,3447,image,Travel,Hashtags,0,30-04-2025,6,Wednesday,103,2,2,15,3664,5226,2.33,150,129,8,low
IG0024455,5,brand,10739,reel,Food,Home Feed,0,05-09-2025,3,Friday,143,4,9,19,2528,3704,4.72,804,126,12,high
IG0024456,19,creator,3447,reel,Comedy,Profile,0,20-11-2024,20,Wednesday,78,2,6,14,4734,6875,1.45,669,129,8,low
IG0024457,10,creator,4542,image,Technology,Hashtags,0,27-05-2025,16,Tuesday,140,3,8,20,2266,2739,6.24,836,125,9,viral
IG0024458,20,brand,31095,image,Food,Explore,0,18-05-2025,20,Sunday,236,5,13,49,9401,14696,2.06,220,118,3,medium
IG0024459,12,brand,13798,image,Music,Home Feed,0,08-10-2025,1,Wednesday,469,11,25,71,8613,12842,4.49,613,115,6,high
IG0024460,8,creator,15986,image,Food,Explore,0,06-11-2025,0,Thursday,254,9,9,27,5721,8165,3.66,486,119,9,medium
IG0024461,3,brand,10018,reel,Photography,External,1,03-12-2024,10,Tuesday,75,2,4,14,3503,4595,2.07,57,116,11,low
IG0024462,19,creator,3447,reel,Fitness,Profile,0,09-06-2025,1,Monday,149,2,9,26,5802,7702,2.41,661,138,8,low
IG0024463,11,creator,9044,carousel,Beauty,Explore,0,08-03-2025,10,Saturday,358,8,21,66,4709,7337,6.17,995,117,3,viral
IG0024464,8,brand,15986,reel,Food,External,0,25-02-2025,7,Tuesday,164,3,8,29,4536,7163,2.85,191,120,6,medium
IG0024465,13,brand,5824,image,Food,Home Feed,0,26-12-2024,12,Thursday,396,10,24,52,5357,8128,5.93,384,123,12,viral
IG0024466,10,creator,4542,carousel,Beauty,Hashtags,1,19-04-2025,21,Saturday,304,10,16,36,8255,10509,3.48,969,117,8,medium
IG0024467,18,brand,7486,image,Photography,Profile,0,19-10-2025,5,Sunday,526,14,25,82,7476,8964,7.22,651,120,8,viral
IG0024468,12,creator,13798,image,Photography,Hashtags,1,11-06-2025,8,Wednesday,407,13,16,73,5855,8112,6.27,352,117,13,viral
IG0024469,7,creator,3551,carousel,Technology,Explore,0,18-09-2025,17,Thursday,249,5,12,43,10085,11577,2.67,503,126,6,low
IG0024470,11,creator,9044,reel,Technology,External,1,28-05-2025,0,Wednesday,207,4,6,26,10126,14430,1.68,200,124,6,low
IG0024471,10,creator,4542,carousel,Photography,Home Feed,0,27-03-2025,20,Thursday,400,10,13,51,6302,7809,6.07,455,132,10,viral
IG0024472,3,creator,10018,carousel,Travel,Explore,0,03-01-2025,12,Friday,251,6,16,38,6899,7886,3.94,69,122,10,medium
IG0024473,7,creator,3551,carousel,Technology,Profile,0,21-07-2025,3,Monday,113,4,8,21,4246,6185,2.36,121,145,14,low
IG0024474,4,brand,4972,reel,Photography,Reels Feed,1,30-11-2024,3,Saturday,131,0,7,12,5671,7192,2.09,674,116,5,low
IG0024475,8,creator,15986,reel,Photography,Explore,0,06-10-2025,14,Monday,548,19,32,79,7832,10304,6.58,194,124,10,viral
IG0024476,8,creator,15986,carousel,Food,Home Feed,1,08-06-2025,23,Sunday,38,1,0,6,681,1062,4.24,615,114,8,high
IG0024477,6,brand,10034,reel,Technology,Hashtags,0,03-03-2025,17,Monday,51,0,1,8,1693,2617,2.29,383,109,8,low
IG0024478,13,brand,5824,image,Fitness,Explore,0,06-03-2025,13,Thursday,70,1,1,12,1514,1697,4.95,738,130,12,high
IG0024479,12,creator,13798,carousel,Beauty,Reels Feed,1,10-05-2025,16,Saturday,47,2,3,7,1363,2072,2.85,672,121,4,medium
IG0024480,3,brand,10018,image,Beauty,External,0,11-08-2025,17,Monday,397,17,32,61,5178,7467,6.79,101,132,8,viral
IG0024481,6,creator,10034,reel,Lifestyle,Explore,0,18-08-2025,10,Monday,107,1,8,20,1828,2264,6.01,340,120,6,viral
IG0024482,19,creator,3447,image,Food,Explore,1,12-10-2025,12,Sunday,175,2,4,17,9585,13633,1.45,737,122,14,low
IG0024483,11,creator,9044,reel,Lifestyle,Explore,0,18-09-2025,15,Thursday,409,15,22,67,11395,16359,3.14,871,91,11,medium
IG0024484,4,creator,4972,reel,Lifestyle,Reels Feed,0,25-01-2025,14,Saturday,1263,30,66,153,6126,7836,19.3,771,116,6,viral
IG0024485,15,brand,8167,image,Food,External,1,28-04-2025,10,Monday,351,10,18,64,7030,10552,4.2,361,127,6,high
IG0024486,2,creator,22291,reel,Fitness,External,1,04-08-2025,10,Monday,136,3,5,20,1745,2368,6.93,727,119,11,viral
IG0024487,15,brand,8167,carousel,Travel,Explore,1,06-10-2025,22,Monday,175,2,7,29,10788,13681,1.56,510,118,9,low
IG0024488,17,creator,15923,reel,Fashion,Profile,0,08-10-2025,3,Wednesday,2061,49,98,320,34550,51695,4.89,444,120,9,high
IG0024489,2,creator,22291,carousel,Travel,Home Feed,1,20-06-2025,14,Friday,68,3,4,10,1996,2783,3.05,787,116,11,medium
IG0024490,7,creator,3551,carousel,Technology,Explore,0,08-02-2025,9,Saturday,149,1,9,22,3071,4852,3.73,351,125,6,medium
IG0024491,16,brand,9696,reel,Photography,Home Feed,1,22-03-2025,12,Saturday,705,26,43,115,9925,14912,5.96,336,146,10,viral
IG0024492,5,creator,10739,image,Music,Reels Feed,0,22-04-2025,21,Tuesday,163,8,11,16,6559,8795,2.25,68,105,3,low
IG0024493,16,creator,9696,reel,Comedy,Reels Feed,1,27-04-2025,15,Sunday,408,19,20,68,6388,8335,6.18,209,119,7,viral
IG0024494,19,creator,3447,reel,Food,Explore,1,31-07-2025,7,Thursday,24,2,1,0,1098,1307,2.07,536,126,8,low
IG0024495,2,creator,22291,image,Travel,Home Feed,0,31-07-2025,20,Thursday,87,1,5,12,1907,2821,3.72,980,122,8,medium
IG0024496,15,creator,8167,image,Fitness,Hashtags,0,19-12-2024,10,Thursday,141,0,5,18,6699,7395,2.22,928,126,2,low
IG0024497,4,creator,4972,carousel,Travel,Profile,0,05-09-2025,1,Friday,163,8,7,27,4649,7298,2.81,143,104,9,medium
IG0024498,2,creator,22291,image,Technology,Home Feed,0,07-01-2025,10,Tuesday,204,5,9,36,3490,5520,4.6,697,126,10,high
IG0024499,10,brand,4542,image,Photography,Profile,1,04-02-2025,8,Tuesday,128,0,1,20,1982,2610,5.71,965,131,6,high
IG0024500,5,creator,10739,reel,Lifestyle,Profile,0,06-05-2025,20,Tuesday,197,12,16,32,10829,15847,1.62,793,109,6,low
IG0024501,18,creator,7486,reel,Beauty,External,0,04-06-2025,14,Wednesday,212,5,8,33,2954,3427,7.53,669,115,10,viral
IG0024502,4,creator,4972,image,Music,Reels Feed,0,23-01-2025,19,Thursday,81,4,6,15,6330,8718,1.22,413,120,13,low
IG0024503,1,creator,9461,image,Travel,Profile,1,14-06-2025,12,Saturday,46,1,4,3,3198,4046,1.33,781,121,9,low
IG0024504,18,creator,7486,reel,Fitness,Profile,0,21-04-2025,14,Monday,300,6,5,39,6027,7294,4.8,699,110,4,high
IG0024505,20,creator,31095,carousel,Fashion,Explore,0,20-11-2024,23,Wednesday,199,7,11,26,2779,3459,7.03,7,118,8,viral
IG0024506,6,creator,10034,reel,Travel,Profile,0,08-05-2025,17,Thursday,396,14,22,56,9226,13330,3.66,452,148,6,medium
IG0024507,20,creator,31095,carousel,Fitness,Profile,0,05-04-2025,22,Saturday,306,0,13,48,4329,4925,7.45,560,120,5,viral
IG0024508,20,brand,31095,carousel,Lifestyle,Hashtags,0,24-08-2025,18,Sunday,211,11,12,48,4928,6172,4.57,718,105,6,medium
IG0024509,14,creator,3083,reel,Fitness,Hashtags,0,18-10-2025,5,Saturday,177,7,14,29,6071,9230,2.46,800,112,7,low
IG0024510,10,creator,4542,reel,Fitness,Reels Feed,0,11-07-2025,17,Friday,181,3,7,34,2480,3039,7.4,466,125,4,viral
IG0024511,18,creator,7486,carousel,Photography,Profile,0,12-04-2025,18,Saturday,111,3,6,19,1569,2013,6.91,203,132,10,viral
IG0024512,9,brand,6916,image,Photography,Home Feed,0,07-11-2025,11,Friday,1359,33,72,228,9328,14299,11.83,415,123,7,medium
IG0024513,12,creator,13798,reel,Travel,Explore,0,06-10-2025,11,Monday,126,3,5,20,3394,5292,2.91,40,118,10,medium
IG0024514,10,creator,4542,reel,Comedy,External,0,19-11-2024,10,Tuesday,105,1,6,13,2442,3586,3.49,279,109,11,medium
IG0024515,19,brand,3447,image,Photography,Home Feed,0,01-11-2025,11,Saturday,175,2,19,0,5871,9020,2.17,617,115,9,medium
IG0024516,6,creator,10034,reel,Beauty,External,1,05-06-2025,22,Thursday,522,33,27,87,3936,4500,14.87,44,128,9,high
IG0024517,14,brand,3083,reel,Beauty,Home Feed,1,09-09-2025,0,Tuesday,217,10,8,34,3480,4554,5.91,661,131,12,viral
IG0024518,8,brand,15986,image,Music,Home Feed,1,01-10-2025,6,Wednesday,1440,40,69,235,20724,27962,6.38,120,111,4,viral
IG0024519,14,brand,3083,carousel,Food,Profile,1,10-05-2025,22,Saturday,212,2,9,27,4279,5259,4.75,996,117,2,high
IG0024520,11,creator,9044,image,Lifestyle,Hashtags,0,24-11-2024,15,Sunday,170,9,5,18,5934,8219,2.46,136,145,8,medium
IG0024521,16,creator,9696,image,Comedy,External,0,09-08-2025,11,Saturday,160,4,10,24,3203,3593,5.51,581,122,9,high
IG0024522,20,creator,31095,image,Beauty,Reels Feed,1,14-09-2025,20,Sunday,27,0,2,5,1652,2352,1.45,73,123,10,low
IG0024523,6,creator,10034,carousel,Technology,Profile,0,15-04-2025,10,Tuesday,198,5,8,25,2688,3059,7.71,164,110,6,viral
IG0024524,15,creator,8167,image,Beauty,Reels Feed,1,28-06-2025,23,Saturday,738,13,34,114,10247,13912,6.46,695,109,4,viral
IG0024525,15,creator,8167,reel,Fitness,Hashtags,0,05-06-2025,11,Thursday,776,26,35,135,12177,14709,6.61,385,136,9,viral
IG0024526,14,creator,3083,carousel,Lifestyle,Home Feed,0,20-04-2025,2,Sunday,310,6,20,44,4399,6741,5.64,661,127,3,high
IG0024527,12,creator,13798,image,Music,External,0,07-02-2025,0,Friday,250,11,10,40,3707,4307,7.22,747,123,5,viral
IG0024528,2,creator,22291,carousel,Travel,Profile,0,12-09-2025,12,Friday,40,0,1,0,2032,3200,1.28,874,137,12,low
IG0024529,8,brand,15986,carousel,Beauty,Profile,0,30-06-2025,1,Monday,64,1,3,6,1806,2484,2.98,756,138,3,medium
IG0024530,19,brand,3447,image,Food,Profile,0,01-03-2025,20,Saturday,42,2,3,9,2219,2857,1.96,134,126,8,low
IG0024531,14,creator,3083,carousel,Music,Home Feed,0,19-05-2025,9,Monday,1110,39,36,162,5761,7679,17.54,70,131,8,viral
IG0024532,5,creator,10739,reel,Beauty,Hashtags,0,14-08-2025,11,Thursday,71,2,3,9,2718,4281,1.99,578,135,4,low
IG0024533,9,brand,6916,image,Comedy,Reels Feed,0,08-09-2025,15,Monday,171,5,9,25,3114,4469,4.7,921,112,5,high
IG0024534,13,creator,5824,image,Comedy,Hashtags,0,01-03-2025,19,Saturday,384,11,19,55,14273,15890,2.95,434,103,5,medium
IG0024535,9,creator,6916,reel,Music,External,0,20-03-2025,22,Thursday,1387,51,74,201,34437,49861,3.44,563,118,6,medium
IG0024536,14,creator,3083,carousel,Travel,Reels Feed,1,21-03-2025,9,Friday,331,9,24,48,4906,5434,7.58,749,118,7,viral
IG0024537,5,creator,10739,reel,Technology,Reels Feed,0,14-07-2025,22,Monday,244,5,13,29,3172,4593,6.34,908,125,8,viral
IG0024538,2,creator,22291,carousel,Technology,Hashtags,1,17-06-2025,16,Tuesday,389,10,18,51,6310,8001,5.85,346,112,10,viral
